feedback_id,customer_id,rating,complaint_type,feedback_date
1923,1501,1,Long Wait Time,2025-09-08
1924,1491,5,No Complaint,2025-12-23
1925,801,5,No Complaint,2025-12-18
1926,1219,3,No Complaint,2025-08-29
1927,106,3,No Complaint,2026-04-22
1928,386,3,No Complaint,2026-04-07
1929,1011,1,Poor App Experience,2026-03-15
1930,239,1,Long Wait Time,2025-06-09
1931,14,4,Slow Charging,2026-01-05
1932,1908,5,No Complaint,2025-10-05
1933,290,5,Slow Charging,2025-12-16
1934,1053,2,Slow Charging,2025-10-29
1935,608,3,No Complaint,2026-01-18
1936,1344,4,No Complaint,2026-04-08
1937,951,5,No Complaint,2025-09-17
1938,642,4,No Complaint,2025-07-15
1939,1885,1,Port Not Working,2025-05-22
1940,518,2,Payment Failure,2025-11-18
1941,1197,4,No Complaint,2025-11-25
1942,612,3,No Complaint,2026-01-23
1943,538,2,Port Not Working,2026-01-17
1944,832,1,Port Not Working,2026-03-22
1945,610,4,No Complaint,2025-09-21
1946,101,3,No Complaint,2025-12-13
1947,1175,4,No Complaint,2025-05-31
1948,1051,2,Long Wait Time,2025-09-13
1949,1444,3,No Complaint,2025-10-22
1950,303,2,Slow Charging,2026-02-22
1951,1502,1,Slow Charging,2025-06-26
1952,1403,5,No Complaint,2025-10-04
1953,426,4,No Complaint,2026-02-07
1954,620,5,Slow Charging,2026-03-22
1955,1495,2,Poor App Experience,2025-11-30
1956,630,1,Poor App Experience,2025-10-17
1957,292,4,No Complaint,2025-06-30
1958,1185,2,Slow Charging,2025-12-23
1959,278,1,Poor App Experience,2026-01-01
1960,748,3,Slow Charging,2025-12-15
1961,1509,1,Payment Failure,2026-02-22
1962,1936,1,Port Not Working,2025-11-01
1963,606,3,No Complaint,2025-11-23
1964,1269,1,Slow Charging,2025-10-31
1965,1822,2,Port Not Working,2025-10-11
1966,1741,4,No Complaint,2025-11-07
1967,867,2,Long Wait Time,2026-01-19
1968,1678,4,Slow Charging,2026-03-02
1969,629,3,No Complaint,2025-06-06
1970,1793,2,Port Not Working,2025-10-09
1971,490,3,No Complaint,2025-06-02
1972,913,1,Poor App Experience,2026-02-25
1973,279,3,No Complaint,2025-06-08
1974,930,2,Poor App Experience,2025-11-30
1975,18,2,Poor App Experience,2025-08-23
1976,1012,1,Poor App Experience,2025-10-07
1977,1508,1,Payment Failure,2026-01-31
1978,522,2,Poor App Experience,2025-10-02
1979,1351,3,No Complaint,2026-02-12
1980,730,1,Long Wait Time,2026-04-22
1981,88,5,No Complaint,2025-09-17
1982,162,4,Slow Charging,2025-06-17
1983,1436,3,Slow Charging,2026-01-05
1984,1964,1,Slow Charging,2025-12-31
1985,1708,5,Slow Charging,2026-05-04
1986,1053,2,Poor App Experience,2025-06-08
1987,1498,1,Long Wait Time,2026-03-09
1988,84,5,No Complaint,2026-03-03
1989,1291,3,No Complaint,2026-03-12
1990,1897,1,Payment Failure,2026-01-12
1991,1081,5,No Complaint,2025-12-16
1992,1751,3,No Complaint,2025-07-03
1993,145,5,Slow Charging,2026-01-06
1994,575,5,No Complaint,2025-11-06
1995,1425,5,No Complaint,2025-06-28
1996,555,5,No Complaint,2025-08-15
1997,493,3,No Complaint,2026-02-19
1998,1495,4,No Complaint,2025-09-18
1999,963,3,Slow Charging,2026-04-16
2000,470,3,No Complaint,2026-03-14
2001,426,2,Payment Failure,2025-11-27
2002,255,3,No Complaint,2025-08-31
2003,1305,5,No Complaint,2026-03-14
2004,211,3,Slow Charging,2025-07-05
2005,819,3,Slow Charging,2025-05-16
2006,1624,3,No Complaint,2026-02-24
2007,1201,2,Slow Charging,2026-03-26
2008,1028,3,Slow Charging,2026-04-12
2009,1417,2,Long Wait Time,2025-06-29
2010,18,2,Slow Charging,2026-03-19
2011,897,3,Slow Charging,2026-01-17
2012,918,2,Poor App Experience,2025-08-23
2013,461,3,Slow Charging,2026-03-30
2014,389,5,No Complaint,2026-01-04
2015,1975,3,Slow Charging,2025-11-28
2016,242,4,No Complaint,2025-06-22
2017,1865,2,Long Wait Time,2025-07-21
2018,554,5,Slow Charging,2025-07-13
2019,1752,1,Poor App Experience,2025-08-31
2020,240,1,Port Not Working,2025-11-01
2021,104,4,Slow Charging,2026-01-13
2022,1096,5,Slow Charging,2026-02-11
2023,1182,4,No Complaint,2026-02-07
2024,1941,5,No Complaint,2026-04-08
2025,1010,3,No Complaint,2026-03-06
2026,1998,2,Slow Charging,2025-06-28
2027,1325,2,Payment Failure,2025-12-09
2028,256,2,Payment Failure,2025-11-21
2029,1634,2,Poor App Experience,2025-09-24
2030,900,4,No Complaint,2025-06-24
2031,650,3,Slow Charging,2026-02-13
2032,133,4,No Complaint,2026-02-07
2033,1324,4,No Complaint,2026-04-01
2034,1901,5,No Complaint,2026-01-11
2035,311,2,Port Not Working,2025-08-25
2036,1894,1,Port Not Working,2025-09-27
2037,1831,1,Poor App Experience,2025-06-02
2038,451,3,Slow Charging,2026-03-19
2039,768,3,Slow Charging,2026-03-09
2040,1579,2,Long Wait Time,2026-02-19
2041,1556,3,Slow Charging,2026-04-04
2042,1494,3,No Complaint,2025-09-18
2043,703,1,Poor App Experience,2025-09-02
2044,150,3,Slow Charging,2025-09-03
2045,1463,2,Payment Failure,2025-09-28
2046,1070,3,No Complaint,2025-08-23
2047,433,5,No Complaint,2025-11-28
2048,1408,1,Long Wait Time,2026-01-07
2049,34,3,Slow Charging,2026-04-18
2050,1640,4,Slow Charging,2026-01-21
2051,394,2,Payment Failure,2025-07-31
2052,367,3,No Complaint,2025-12-22
2053,1983,3,No Complaint,2025-05-29
2054,309,3,Slow Charging,2025-10-01
2055,1504,5,Slow Charging,2025-05-11
2056,962,3,Slow Charging,2026-03-08
2057,1122,5,No Complaint,2025-08-25
2058,1905,4,Slow Charging,2025-11-23
2059,1145,1,Slow Charging,2026-03-03
2060,114,4,No Complaint,2025-07-05
2061,283,2,Payment Failure,2026-03-23
2062,756,2,Slow Charging,2026-03-18
2063,1689,4,No Complaint,2025-07-26
2064,1462,3,No Complaint,2026-01-07
2065,661,4,No Complaint,2026-03-25
2066,805,1,Port Not Working,2026-01-13
2067,4,4,No Complaint,2025-12-25
2068,1015,2,Long Wait Time,2025-10-19
2069,1673,2,Long Wait Time,2026-02-01
2070,336,1,Port Not Working,2025-08-23
2071,1536,3,Slow Charging,2026-04-06
2072,137,3,No Complaint,2025-08-21
2073,1381,4,Slow Charging,2026-03-03
2074,138,5,No Complaint,2026-01-26
2075,83,4,No Complaint,2026-03-08
2076,1290,1,Long Wait Time,2025-07-02
2077,1436,3,No Complaint,2025-10-31
2078,1627,5,Slow Charging,2026-02-09
2079,393,2,Poor App Experience,2025-09-12
2080,810,4,Slow Charging,2025-11-19
2081,811,4,No Complaint,2026-02-22
2082,1830,2,Port Not Working,2026-02-08
2083,1888,1,Poor App Experience,2025-08-05
2084,1421,5,No Complaint,2026-03-04
2085,1944,3,Slow Charging,2026-01-19
2086,408,5,Slow Charging,2025-09-20
2087,1792,4,No Complaint,2026-04-12
2088,677,1,Slow Charging,2025-08-28
2089,557,3,Slow Charging,2025-05-27
2090,1951,3,No Complaint,2026-04-13
2091,1290,4,No Complaint,2025-07-16
2092,1962,5,No Complaint,2025-09-14
2093,244,2,Payment Failure,2026-03-20
2094,21,4,No Complaint,2025-06-01
2095,171,3,No Complaint,2025-05-15
2096,284,3,Slow Charging,2026-04-21
2097,286,5,No Complaint,2026-02-14
2098,1701,1,Slow Charging,2025-12-25
2099,1096,3,Slow Charging,2025-09-08
2100,1635,4,No Complaint,2026-01-13
2101,291,3,No Complaint,2026-02-25
2102,39,1,Poor App Experience,2026-03-02
2103,1060,3,No Complaint,2025-06-25
2104,128,5,Slow Charging,2026-03-25
2105,1776,1,Poor App Experience,2025-06-10
2106,1951,5,Slow Charging,2025-05-19
2107,884,4,No Complaint,2026-03-28
2108,402,4,No Complaint,2025-12-21
2109,1858,3,Slow Charging,2025-05-24
2110,1027,3,Slow Charging,2025-06-02
2111,1527,3,No Complaint,2026-04-03
2112,1588,4,No Complaint,2026-02-15
2113,1436,4,No Complaint,2025-10-20
2114,915,2,Payment Failure,2025-10-09
2115,478,4,Slow Charging,2025-07-14
2116,676,5,Slow Charging,2025-11-04
2117,15,1,Slow Charging,2026-02-01
2118,379,1,Payment Failure,2026-04-07
2119,816,5,No Complaint,2026-03-08
2120,802,3,No Complaint,2026-01-29
2121,1615,2,Payment Failure,2025-07-12
2122,891,3,Slow Charging,2026-03-25
2123,571,1,Slow Charging,2026-01-30
2124,153,4,No Complaint,2025-07-16
2125,14,3,No Complaint,2026-03-17
2126,384,1,Long Wait Time,2025-08-18
2127,6,5,Slow Charging,2026-04-27
2128,491,1,Payment Failure,2025-09-21
2129,1095,3,No Complaint,2026-01-10
2130,734,2,Payment Failure,2026-02-19
2131,1062,2,Poor App Experience,2025-10-03
2132,948,1,Port Not Working,2025-12-24
2133,324,4,No Complaint,2025-07-29
2134,478,3,No Complaint,2025-10-28
2135,811,5,No Complaint,2026-01-30
2136,1503,5,No Complaint,2025-09-13
2137,325,3,Slow Charging,2025-12-09
2138,193,2,Slow Charging,2025-11-19
2139,357,1,Long Wait Time,2025-07-07
2140,257,3,No Complaint,2026-04-30
2141,451,5,No Complaint,2025-11-04
2142,1441,4,No Complaint,2026-02-01
2143,1655,4,Slow Charging,2025-10-29
2144,430,1,Long Wait Time,2026-03-29
2145,368,1,Slow Charging,2025-07-16
2146,340,3,Slow Charging,2026-03-04
2147,1450,4,Slow Charging,2025-09-06
2148,809,2,Long Wait Time,2025-06-13
2149,1487,4,No Complaint,2025-05-12
2150,175,2,Payment Failure,2026-02-02
2151,1933,5,No Complaint,2026-04-21
2152,1989,5,No Complaint,2025-08-05
2153,1591,3,No Complaint,2026-03-13
2154,634,5,Slow Charging,2026-01-02
2155,283,1,Payment Failure,2026-02-02
2156,1038,2,Payment Failure,2025-06-22
2157,1485,5,No Complaint,2025-11-17
2158,1466,5,No Complaint,2026-01-13
2159,266,2,Long Wait Time,2025-12-14
2160,1084,3,No Complaint,2026-03-23
2161,164,4,No Complaint,2025-10-13
2162,1243,4,No Complaint,2026-04-17
2163,585,2,Long Wait Time,2026-01-15
2164,952,1,Slow Charging,2025-07-11
2165,1248,5,No Complaint,2025-07-09
2166,301,1,Poor App Experience,2025-07-27
2167,437,5,No Complaint,2025-11-03
2168,1585,4,No Complaint,2025-09-24
2169,616,5,No Complaint,2025-11-15
2170,1219,3,Slow Charging,2025-07-22
2171,709,2,Payment Failure,2025-09-02
2172,302,1,Port Not Working,2025-10-10
2173,272,5,No Complaint,2025-08-23
2174,1285,1,Payment Failure,2025-06-18
2175,425,4,No Complaint,2025-12-12
2176,1665,2,Long Wait Time,2025-09-10
2177,346,1,Long Wait Time,2025-08-24
2178,253,1,Payment Failure,2025-05-13
2179,1873,3,No Complaint,2026-04-10
2180,571,5,Slow Charging,2026-02-18
2181,1824,2,Port Not Working,2026-01-21
2182,1152,4,Slow Charging,2026-05-05
2183,147,3,No Complaint,2025-11-09
2184,262,1,Long Wait Time,2026-01-15
2185,1170,4,No Complaint,2025-09-28
2186,1597,4,Slow Charging,2025-09-04
2187,675,4,No Complaint,2025-06-22
2188,995,1,Port Not Working,2025-06-22
2189,753,5,Slow Charging,2026-02-18
2190,1658,1,Payment Failure,2025-08-19
2191,1,1,Poor App Experience,2025-08-11
2192,99,5,No Complaint,2025-11-01
2193,1303,1,Slow Charging,2025-07-27
2194,1930,1,Payment Failure,2026-02-04
2195,1835,1,Poor App Experience,2025-07-10
2196,332,1,Port Not Working,2025-12-08
2197,1928,4,No Complaint,2026-02-16
2198,616,5,No Complaint,2026-03-20
2199,986,1,Slow Charging,2026-01-31
2200,1819,5,No Complaint,2025-12-05
2201,396,2,Slow Charging,2025-10-31
2202,1984,3,No Complaint,2026-03-19
2203,293,2,Slow Charging,2025-06-20
2204,1200,2,Long Wait Time,2026-01-04
2205,115,4,Slow Charging,2025-06-16
2206,791,1,Slow Charging,2025-12-24
2207,1566,5,No Complaint,2025-09-24
2208,412,1,Slow Charging,2025-05-18
2209,1695,3,No Complaint,2025-06-24
2210,518,2,Port Not Working,2025-05-29
2211,1474,2,Port Not Working,2026-04-05
2212,402,2,Slow Charging,2025-06-24
2213,1812,5,Slow Charging,2025-06-06
2214,116,2,Port Not Working,2025-06-19
2215,872,1,Port Not Working,2026-03-01
2216,565,2,Poor App Experience,2025-09-05
2217,987,2,Poor App Experience,2025-11-12
2218,279,2,Payment Failure,2025-08-05
2219,1170,2,Port Not Working,2026-01-22
2220,1493,2,Payment Failure,2026-01-29
2221,1350,4,No Complaint,2025-10-16
2222,973,5,No Complaint,2026-02-04
2223,344,3,No Complaint,2026-02-06
2224,701,4,No Complaint,2025-08-20
2225,1753,5,Slow Charging,2025-12-18
2226,249,5,No Complaint,2025-07-26
2227,1409,3,No Complaint,2026-04-03
2228,512,4,No Complaint,2025-06-23
2229,538,5,No Complaint,2025-06-07
2230,962,4,Slow Charging,2025-07-29
2231,257,1,Slow Charging,2025-09-22
2232,604,5,Slow Charging,2025-12-24
2233,1564,1,Payment Failure,2025-09-26
2234,1791,3,No Complaint,2025-06-30
2235,700,3,No Complaint,2025-12-27
2236,640,5,Slow Charging,2025-12-22
2237,496,5,Slow Charging,2025-06-14
2238,981,4,Slow Charging,2025-11-30
2239,1857,5,No Complaint,2025-05-20
2240,1276,1,Poor App Experience,2025-10-30
2241,825,3,No Complaint,2025-08-01
2242,1448,1,Slow Charging,2026-02-16
2243,972,1,Long Wait Time,2026-05-02
2244,1655,3,No Complaint,2026-04-27
2245,1295,5,No Complaint,2026-02-26
2246,318,5,Slow Charging,2025-09-11
2247,1396,4,No Complaint,2025-05-05
2248,128,1,Port Not Working,2026-01-17
2249,1600,1,Slow Charging,2025-10-13
2250,1662,4,No Complaint,2025-10-05
2251,62,3,No Complaint,2026-03-20
2252,1317,1,Payment Failure,2025-06-17
2253,1406,4,No Complaint,2025-11-13
2254,1584,2,Slow Charging,2025-10-15
2255,1060,5,No Complaint,2026-01-13
2256,47,2,Poor App Experience,2025-06-30
2257,473,4,No Complaint,2025-11-27
2258,1228,3,Slow Charging,2025-09-03
2259,345,3,Slow Charging,2025-06-24
2260,1557,4,No Complaint,2025-12-11
2261,1731,4,Slow Charging,2025-07-25
2262,472,2,Long Wait Time,2025-07-25
2263,727,2,Poor App Experience,2026-03-19
2264,888,1,Port Not Working,2025-05-10
2265,1052,2,Long Wait Time,2025-10-14
2266,1137,3,Slow Charging,2025-09-24
2267,250,2,Payment Failure,2025-07-26
2268,759,2,Payment Failure,2025-12-05
2269,1152,4,No Complaint,2026-01-19
2270,970,1,Port Not Working,2026-02-28
2271,1412,3,Slow Charging,2025-09-16
2272,429,2,Payment Failure,2026-03-18
2273,581,2,Port Not Working,2025-10-10
2274,1362,4,Slow Charging,2026-01-20
2275,571,5,Slow Charging,2025-12-13
2276,1586,3,No Complaint,2025-08-22
2277,1196,2,Long Wait Time,2026-04-04
2278,1293,3,No Complaint,2025-12-11
2279,210,4,No Complaint,2026-03-30
2280,5,2,Poor App Experience,2026-02-03
2281,838,1,Payment Failure,2026-03-26
2282,927,2,Payment Failure,2025-11-15
2283,1614,3,Slow Charging,2025-11-12
2284,1771,2,Poor App Experience,2026-01-19
2285,1486,2,Poor App Experience,2025-06-15
2286,683,5,No Complaint,2025-10-16
2287,968,5,Slow Charging,2025-05-17
2288,623,5,No Complaint,2025-08-10
2289,650,3,No Complaint,2026-01-29
2290,1946,1,Payment Failure,2026-04-30
2291,1122,1,Payment Failure,2025-06-14
2292,1231,4,Slow Charging,2025-08-19
2293,1035,1,Payment Failure,2025-10-31
2294,82,1,Port Not Working,2026-01-28
2295,1672,4,No Complaint,2026-03-31
2296,367,5,Slow Charging,2025-09-01
2297,535,3,Slow Charging,2025-11-29
2298,465,5,Slow Charging,2026-01-06
2299,396,5,No Complaint,2026-05-04
2300,275,1,Poor App Experience,2025-10-31
2301,1806,1,Payment Failure,2026-02-13
2302,614,5,No Complaint,2025-05-05
2303,1802,4,Slow Charging,2026-03-28
2304,1605,3,No Complaint,2025-06-18
2305,1884,5,Slow Charging,2026-04-01
2306,1625,5,No Complaint,2026-02-16
2307,529,1,Poor App Experience,2026-05-01
2308,1012,2,Payment Failure,2026-03-23
2309,1276,3,No Complaint,2025-11-04
2310,993,4,Slow Charging,2025-08-12
2311,862,5,No Complaint,2025-12-08
2312,319,5,No Complaint,2025-05-14
2313,1885,3,No Complaint,2025-11-12
2314,148,5,No Complaint,2025-05-29
2315,1183,3,No Complaint,2025-11-16
2316,226,1,Port Not Working,2026-02-10
2317,359,3,No Complaint,2025-08-19
2318,484,4,No Complaint,2025-09-04
2319,1207,5,No Complaint,2025-12-02
2320,1943,3,No Complaint,2025-08-05
2321,1140,5,Slow Charging,2025-09-10
2322,414,2,Payment Failure,2025-11-20
2323,288,2,Port Not Working,2025-11-28
2324,881,2,Poor App Experience,2025-06-06
2325,665,4,No Complaint,2026-04-23
2326,405,1,Port Not Working,2025-12-11
2327,1415,4,Slow Charging,2025-09-24
2328,1541,5,No Complaint,2025-07-30
2329,755,2,Payment Failure,2025-06-30
2330,1943,3,Slow Charging,2025-09-08
2331,1954,1,Payment Failure,2025-08-07
2332,630,1,Poor App Experience,2025-11-28
2333,1530,3,Slow Charging,2026-01-25
2334,410,4,No Complaint,2025-10-09
2335,403,5,No Complaint,2025-09-24
2336,1011,5,No Complaint,2025-11-16
2337,498,4,No Complaint,2025-11-08
2338,1746,3,Slow Charging,2025-10-11
2339,771,1,Payment Failure,2025-07-14
2340,1020,4,No Complaint,2025-06-19
2341,1901,1,Long Wait Time,2026-04-05
2342,662,4,No Complaint,2026-04-08
2343,431,2,Port Not Working,2025-07-17
2344,1295,3,No Complaint,2026-02-14
2345,138,5,No Complaint,2025-10-18
2346,601,2,Slow Charging,2026-01-29
2347,1202,2,Port Not Working,2025-08-05
2348,592,3,No Complaint,2025-05-31
2349,586,3,Slow Charging,2025-12-09
2350,106,3,No Complaint,2025-07-27
2351,62,1,Payment Failure,2025-06-06
2352,926,1,Port Not Working,2026-01-21
2353,1665,4,No Complaint,2025-05-27
2354,1805,3,No Complaint,2026-02-12
2355,479,1,Long Wait Time,2026-02-01
2356,1235,3,Slow Charging,2025-11-16
2357,1810,3,Slow Charging,2026-04-19
2358,645,1,Long Wait Time,2025-10-30
2359,1172,2,Poor App Experience,2025-05-24
2360,600,2,Port Not Working,2025-09-18
2361,1141,3,No Complaint,2025-10-30
2362,38,3,No Complaint,2025-05-18
2363,1674,5,No Complaint,2026-03-10
2364,588,4,No Complaint,2025-10-05
2365,37,1,Slow Charging,2026-04-23
2366,1354,3,Slow Charging,2025-08-25
2367,740,3,No Complaint,2026-03-19
2368,1017,5,Slow Charging,2025-06-25
2369,1601,5,No Complaint,2025-05-27
2370,1676,3,Slow Charging,2026-01-26
2371,1025,4,No Complaint,2025-06-01
2372,1157,3,No Complaint,2025-05-16
2373,1216,2,Slow Charging,2025-09-08
2374,390,5,No Complaint,2026-03-04
2375,448,2,Port Not Working,2025-09-12
2376,1281,1,Long Wait Time,2025-12-22
2377,1144,2,Poor App Experience,2026-04-23
2378,1551,2,Poor App Experience,2025-10-03
2379,481,5,Slow Charging,2025-09-17
2380,1567,5,No Complaint,2026-01-30
2381,834,3,No Complaint,2025-12-17
2382,418,5,Slow Charging,2026-03-20
2383,1534,4,No Complaint,2025-10-11
2384,10,5,No Complaint,2026-03-12
2385,475,5,No Complaint,2026-02-17
2386,730,2,Poor App Experience,2026-02-25
2387,1017,4,Slow Charging,2026-03-02
2388,545,3,Slow Charging,2026-04-01
2389,253,5,No Complaint,2025-08-09
2390,1444,5,No Complaint,2026-02-03
2391,786,3,No Complaint,2026-03-31
2392,1632,2,Port Not Working,2025-12-17
2393,1874,1,Payment Failure,2025-11-24
2394,357,1,Port Not Working,2026-01-30
2395,1123,2,Slow Charging,2026-01-12
2396,618,2,Long Wait Time,2025-08-03
2397,1764,5,No Complaint,2026-04-18
2398,297,4,Slow Charging,2026-02-21
2399,687,5,Slow Charging,2025-08-20
2400,1286,2,Port Not Working,2025-06-24
2401,1083,5,No Complaint,2025-07-31
2402,1192,1,Payment Failure,2025-07-03
2403,490,4,No Complaint,2026-01-22
2404,20,3,Slow Charging,2025-11-18
2405,778,2,Long Wait Time,2025-06-19
2406,856,3,Slow Charging,2025-08-24
2407,924,4,Slow Charging,2026-02-15
2408,512,1,Poor App Experience,2025-08-05
2409,1859,3,Slow Charging,2025-07-22
2410,1935,2,Poor App Experience,2025-08-13
2411,259,5,No Complaint,2026-03-30
2412,271,3,Slow Charging,2025-08-06
2413,371,5,Slow Charging,2025-09-22
2414,1706,2,Poor App Experience,2025-05-15
2415,271,3,No Complaint,2025-07-15
2416,1561,2,Port Not Working,2026-02-05
2417,653,1,Long Wait Time,2025-12-18
2418,1831,2,Slow Charging,2025-06-06
2419,1005,3,Slow Charging,2025-06-26
2420,584,5,No Complaint,2026-01-19
2421,1737,5,No Complaint,2025-11-22
2422,369,5,No Complaint,2026-02-02
2423,1425,1,Payment Failure,2025-09-03
2424,688,3,No Complaint,2025-11-20
2425,1014,5,No Complaint,2025-07-03
2426,137,5,Slow Charging,2026-03-20
2427,535,3,No Complaint,2025-10-03
2428,1408,1,Poor App Experience,2025-11-08
2429,1202,4,Slow Charging,2025-09-07
2430,828,1,Payment Failure,2025-07-02
2431,34,2,Poor App Experience,2026-03-28
2432,37,3,No Complaint,2025-07-29
2433,748,3,No Complaint,2026-03-23
2434,1882,2,Payment Failure,2025-06-17
2435,642,2,Port Not Working,2026-02-23
2436,1913,3,No Complaint,2026-04-22
2437,1003,1,Port Not Working,2026-03-21
2438,837,5,No Complaint,2025-07-20
2439,1041,5,Slow Charging,2026-04-12
2440,606,2,Slow Charging,2025-11-02
2441,1894,3,Slow Charging,2025-09-18
2442,887,1,Poor App Experience,2025-09-13
2443,493,5,No Complaint,2025-08-23
2444,647,1,Poor App Experience,2025-11-14
2445,742,4,No Complaint,2025-05-29
2446,1344,3,No Complaint,2026-04-24
2447,1997,2,Port Not Working,2026-02-22
2448,1651,4,Slow Charging,2025-06-17
2449,1970,3,Slow Charging,2026-04-07
2450,1189,4,Slow Charging,2025-06-01
2451,477,1,Slow Charging,2025-10-14
2452,16,5,No Complaint,2025-12-21
2453,892,4,No Complaint,2025-12-02
2454,825,2,Poor App Experience,2025-12-22
2455,251,5,No Complaint,2026-03-26
2456,1770,1,Payment Failure,2026-04-10
2457,1908,1,Port Not Working,2025-07-06
2458,1920,5,No Complaint,2026-04-22
2459,1416,3,Slow Charging,2025-12-14
2460,788,4,No Complaint,2026-03-26
2461,1820,4,No Complaint,2025-07-12
2462,152,1,Port Not Working,2025-11-22
2463,1409,5,Slow Charging,2026-03-07
2464,1325,4,No Complaint,2025-10-10
2465,1745,1,Payment Failure,2026-04-07
2466,864,2,Port Not Working,2026-01-05
2467,1418,4,No Complaint,2025-12-10
2468,656,3,No Complaint,2026-04-21
2469,817,1,Long Wait Time,2026-03-22
2470,1766,1,Slow Charging,2026-01-08
2471,127,3,No Complaint,2026-04-11
2472,641,4,No Complaint,2026-03-30
2473,1229,4,Slow Charging,2025-06-03
2474,1674,2,Payment Failure,2025-11-08
2475,131,1,Slow Charging,2026-02-13
2476,1864,3,Slow Charging,2025-08-12
2477,180,5,No Complaint,2025-11-26
2478,1682,3,No Complaint,2026-02-28
2479,1166,4,Slow Charging,2026-03-27
2480,93,3,No Complaint,2026-05-02
2481,1569,3,No Complaint,2025-06-10
2482,495,1,Port Not Working,2025-10-31
2483,1988,4,No Complaint,2025-10-08
