session_id,customer_id,station_id,session_start,duration_minutes,energy_kwh,wait_time_minutes,amount_paid
1636,48,45,2024-10-31 07:08:00,12,17.39,4,214.18
1637,1437,49,2024-07-02 14:54:00,90,96.28,5,1136.24
1638,620,6,2024-10-10 00:48:00,83,77.33,4,1346.12
1639,1606,30,2024-07-03 10:32:00,50,73.72,3,929.29
1640,936,19,2024-12-27 02:42:00,105,76.04,9,901.15
1641,379,5,2024-02-19 17:43:00,112,151.35,4,1635.08
1642,1247,46,2024-10-30 12:08:00,65,54.58,5,513.55
1643,1932,31,2024-06-20 16:37:00,19,19.08,8,290.21
1644,751,18,2025-04-14 04:06:00,115,126.29,9,1481.19
1645,1707,3,2024-06-12 13:49:00,74,52.82,4,489.29
1646,1782,24,2024-09-11 00:45:00,83,51.15,1,441.61
1647,818,15,2025-04-18 22:57:00,53,51.36,1,646.81
1648,433,9,2024-05-22 15:11:00,74,55.25,10,932.3
1649,1814,18,2024-01-03 01:05:00,72,76.91,5,739.04
1650,537,46,2024-08-19 07:05:00,27,40.35,2,479.96
1651,1913,35,2025-04-18 11:00:00,71,46.81,11,815.88
1652,1314,45,2025-01-20 01:05:00,24,26.81,0,378.13
1653,1729,30,2025-03-29 03:52:00,94,63.69,5,781.73
1654,1531,3,2025-01-15 11:14:00,114,156.86,14,1338.39
1655,1167,9,2024-04-12 01:02:00,69,45.8,13,638.29
1656,1394,1,2024-01-03 15:16:00,99,133.35,2,2236.62
1657,1176,20,2024-10-14 22:20:00,99,85.51,4,1365.98
1658,1069,30,2024-07-30 18:35:00,83,65.74,36,752.47
1659,1219,17,2024-05-22 15:49:00,24,23.33,2,410.45
1660,1625,47,2024-09-20 04:30:00,35,46.35,2,469.63
1661,1579,47,2025-01-31 02:02:00,43,38.66,4,445.28
1662,1150,43,2024-11-08 12:14:00,97,74.19,14,1255.59
1663,437,47,2024-07-03 14:16:00,77,99.14,7,1127.61
1664,1881,10,2024-08-03 16:03:00,61,83.93,13,704.1
1665,880,29,2024-04-09 18:35:00,38,56.65,26,957.95
1666,1907,35,2024-09-14 06:35:00,48,70.6,10,1129.74
1667,784,41,2025-05-11 09:25:00,27,29.33,10,332.6
1668,913,29,2025-04-19 08:45:00,16,15.27,14,216.81
1669,722,6,2024-07-05 12:10:00,36,39.89,0,556.09
1670,1108,22,2025-04-06 10:06:00,15,15.66,9,239.7
1671,1365,39,2024-02-22 07:06:00,20,29.94,14,472.73
1672,1928,25,2024-02-18 19:43:00,12,8.74,28,131.46
1673,912,44,2024-07-18 01:43:00,99,75.18,0,906.76
1674,1272,24,2025-04-15 07:20:00,114,162.78,8,2439.47
1675,171,44,2024-03-31 00:57:00,20,24.0,5,297.06
1676,643,37,2024-07-01 01:00:00,30,41.22,1,362.3
1677,228,22,2024-04-19 23:59:00,33,46.72,11,825.36
1678,1341,44,2024-12-17 18:16:00,66,77.24,31,642.63
1679,579,3,2025-05-04 15:06:00,107,106.86,6,1757.34
1680,950,39,2024-10-08 01:59:00,55,68.06,11,982.73
1681,1871,15,2024-12-07 02:03:00,11,16.33,9,286.98
1682,1274,14,2025-05-11 09:49:00,102,62.32,3,500.43
1683,714,9,2025-04-25 01:56:00,37,36.47,9,315.25
1684,1112,20,2024-11-16 19:58:00,22,32.12,31,539.78
1685,1263,12,2025-05-06 17:22:00,54,69.33,7,1185.06
1686,1405,37,2024-06-23 04:02:00,56,53.15,1,456.73
1687,1974,32,2024-10-18 18:00:00,92,56.79,37,989.8
1688,1862,36,2024-01-31 02:34:00,59,73.48,15,780.92
1689,1594,45,2025-04-03 07:30:00,74,62.19,4,943.21
1690,1959,14,2024-12-05 06:36:00,118,101.49,11,1686.65
1691,43,1,2024-07-20 15:29:00,58,74.41,5,843.94
1692,17,14,2024-03-23 20:22:00,116,70.75,41,716.36
1693,778,21,2024-05-10 04:57:00,60,45.92,3,578.31
1694,522,12,2024-10-25 01:40:00,33,39.45,4,401.93
1695,454,20,2024-06-18 03:04:00,11,13.9,1,190.61
1696,1318,27,2025-03-05 21:02:00,55,45.09,13,590.88
1697,498,1,2024-03-18 03:05:00,59,56.25,7,896.95
1698,1263,1,2024-05-24 21:21:00,68,61.25,14,688.01
1699,1159,12,2024-02-14 05:37:00,104,117.96,13,1311.34
1700,810,3,2024-04-28 07:26:00,95,125.75,5,2008.65
1701,1812,45,2024-03-13 14:23:00,55,58.77,2,620.51
1702,949,2,2024-12-21 19:08:00,10,14.17,17,126.23
1703,706,11,2024-04-25 22:48:00,80,48.44,6,596.51
1704,1961,11,2024-02-20 20:50:00,87,109.01,20,945.69
1705,1858,34,2025-02-06 03:33:00,83,117.77,0,1750.53
1706,1159,7,2024-08-10 03:49:00,24,25.27,6,337.49
1707,681,36,2024-10-08 02:46:00,85,118.38,14,1764.18
1708,964,11,2024-12-26 22:06:00,58,63.82,1,962.94
1709,1537,50,2024-06-22 07:30:00,78,100.54,6,871.85
1710,769,39,2025-04-27 04:32:00,84,86.66,5,1389.77
1711,566,22,2025-05-07 09:55:00,16,19.07,4,184.62
1712,1545,31,2024-03-24 00:03:00,32,35.07,9,468.76
1713,1281,15,2024-03-10 21:09:00,17,14.06,8,151.67
1714,571,42,2024-04-18 23:08:00,105,144.29,3,1249.61
1715,1995,24,2024-10-22 19:45:00,35,43.08,18,661.59
1716,1505,1,2024-03-06 01:40:00,36,53.31,8,926.05
1717,1426,10,2024-04-22 04:08:00,101,100.5,11,1658.74
1718,261,45,2025-03-24 03:15:00,57,71.03,1,1206.45
1719,1556,9,2024-09-14 02:26:00,52,72.68,13,765.66
1720,404,1,2024-12-15 01:22:00,101,132.69,7,2302.04
1721,902,30,2024-08-23 11:25:00,84,57.65,7,537.31
1722,146,44,2024-01-12 20:10:00,86,58.54,14,743.27
1723,775,39,2024-01-21 05:37:00,105,153.32,6,1409.52
1724,1609,2,2024-05-14 07:53:00,104,113.06,8,980.1
1725,793,26,2024-03-24 04:36:00,20,26.43,6,459.59
1726,860,32,2024-01-08 16:03:00,56,54.06,11,956.23
1727,856,26,2024-08-23 01:24:00,39,47.98,4,424.2
1728,1049,26,2024-07-04 11:03:00,48,53.91,8,593.28
1729,75,29,2025-05-09 13:25:00,35,42.57,6,645.91
1730,1163,27,2024-06-25 00:19:00,92,105.25,5,1319.43
1731,266,11,2024-07-16 04:27:00,116,81.86,9,1447.82
1732,524,14,2025-02-06 13:42:00,27,38.55,10,671.09
1733,1137,45,2024-06-13 08:43:00,29,20.05,1,267.43
1734,1010,39,2025-05-01 21:39:00,22,27.85,13,263.88
1735,492,47,2024-06-08 22:05:00,94,107.23,12,1140.57
1736,412,36,2024-06-22 07:56:00,27,33.7,9,588.82
1737,1995,12,2025-03-31 11:42:00,17,15.78,7,161.73
1738,534,13,2025-05-01 01:51:00,98,80.05,2,1205.88
1739,750,43,2024-09-27 15:25:00,13,12.17,8,142.36
1740,957,50,2025-01-07 12:58:00,98,108.52,8,1410.09
1741,1631,30,2024-07-24 18:45:00,102,134.41,27,2045.38
1742,1931,41,2024-06-20 06:23:00,40,39.72,15,711.44
1743,555,26,2024-07-16 23:38:00,109,114.72,2,1412.1
1744,1856,18,2024-03-05 02:11:00,53,45.42,0,606.58
1745,1861,1,2024-10-20 10:59:00,117,168.85,9,2208.63
1746,1669,22,2024-04-04 12:38:00,28,24.94,11,343.1
1747,814,20,2025-03-08 14:11:00,24,32.83,7,267.09
1748,1782,18,2024-03-10 07:23:00,109,135.78,3,1447.0
1749,789,8,2025-04-22 09:03:00,95,138.54,6,1451.64
1750,1838,11,2025-04-26 13:52:00,24,20.9,10,352.4
1751,438,46,2025-02-18 01:28:00,82,79.65,14,817.21
1752,1969,44,2025-04-07 00:01:00,78,92.12,3,1193.58
1753,1088,23,2025-04-15 05:09:00,25,16.79,14,149.83
1754,1910,36,2024-05-23 10:10:00,36,33.35,8,513.3
1755,361,28,2025-03-31 16:51:00,68,56.7,15,481.16
1756,1019,13,2024-11-25 05:55:00,92,132.52,0,1976.54
1757,842,22,2025-03-24 23:52:00,28,22.41,14,282.99
1758,271,37,2024-08-08 12:43:00,51,49.27,6,624.76
1759,229,18,2025-04-11 01:41:00,115,73.83,11,1192.57
1760,1667,29,2025-04-22 17:04:00,13,18.65,11,209.9
1761,1064,43,2024-01-24 01:01:00,29,30.03,5,459.31
1762,135,20,2024-04-05 10:29:00,94,128.03,6,1177.77
1763,55,39,2024-06-03 07:36:00,98,128.63,6,2010.57
1764,1084,41,2024-12-21 02:31:00,31,43.95,6,405.05
1765,775,40,2024-06-26 11:45:00,29,30.92,12,301.78
1766,1477,2,2024-11-03 20:11:00,83,104.05,41,1648.25
1767,705,9,2025-01-03 11:39:00,55,73.95,6,1264.21
1768,304,11,2024-03-18 20:44:00,108,143.99,24,2158.86
1769,390,34,2024-11-04 19:11:00,10,8.59,40,128.09
1770,1697,15,2025-02-04 11:14:00,26,20.9,13,185.41
1771,717,3,2024-08-28 12:05:00,16,17.54,14,148.31
1772,384,25,2024-11-06 15:50:00,25,32.2,5,524.78
1773,410,25,2024-01-20 03:00:00,72,51.28,12,461.41
1774,1321,36,2024-04-23 17:43:00,81,94.68,5,1425.96
1775,1974,32,2024-12-07 20:27:00,100,128.58,44,2133.82
1776,1597,26,2024-09-01 06:20:00,66,84.37,4,797.42
1777,1987,14,2024-12-19 04:09:00,30,42.83,0,614.5
1778,1545,39,2024-05-29 08:09:00,54,59.63,4,904.8
1779,1362,44,2024-11-19 05:11:00,103,150.64,12,1291.23
1780,375,40,2024-06-21 06:23:00,93,59.93,12,624.62
1781,1838,41,2025-02-08 23:30:00,120,158.26,2,2619.34
1782,235,35,2024-01-29 08:25:00,97,127.43,8,1152.66
1783,484,1,2024-09-05 21:20:00,39,53.47,9,840.64
1784,1338,36,2024-06-14 04:00:00,94,62.47,12,608.78
1785,1354,4,2024-09-17 09:42:00,61,49.19,15,716.62
1786,791,5,2024-06-09 23:17:00,111,114.17,11,1276.9
1787,1165,5,2025-02-13 05:59:00,90,107.43,11,952.34
1788,1476,18,2024-02-06 02:36:00,108,154.06,10,1740.8
1789,557,2,2024-10-18 21:05:00,83,103.65,6,1441.7
1790,924,36,2024-09-11 11:51:00,33,21.59,0,347.86
1791,38,17,2024-03-27 13:10:00,95,58.27,15,522.15
1792,1493,43,2024-02-15 04:19:00,19,27.49,7,426.62
1793,881,40,2024-07-25 14:34:00,82,96.97,12,810.99
1794,1956,34,2024-08-30 06:04:00,31,30.5,15,314.55
1795,1635,39,2025-01-29 05:08:00,66,78.33,0,987.26
1796,695,45,2024-10-22 16:34:00,89,91.46,13,1054.0
1797,1722,41,2025-04-24 06:40:00,97,108.11,9,1084.36
1798,1235,6,2024-11-18 12:21:00,49,37.71,10,370.19
1799,256,10,2024-01-24 05:07:00,85,56.3,0,886.5
1800,996,25,2024-05-19 09:36:00,91,91.95,9,1176.9
1801,1457,4,2024-01-01 04:26:00,81,82.45,9,914.52
1802,1363,49,2024-08-10 15:25:00,48,53.53,14,922.51
1803,1813,6,2024-08-02 06:24:00,54,53.13,1,561.55
1804,678,3,2024-01-12 13:15:00,55,48.58,7,617.09
1805,78,38,2025-01-13 12:17:00,82,80.68,5,1422.3
1806,904,6,2024-02-26 20:36:00,93,85.77,34,877.2
1807,422,4,2024-12-21 11:37:00,69,86.05,5,1005.07
1808,226,11,2024-09-27 05:29:00,62,74.83,13,822.91
1809,161,21,2024-11-10 09:58:00,77,89.22,10,1259.54
1810,715,19,2024-07-30 21:27:00,41,35.62,10,553.43
1811,1792,19,2025-01-16 07:19:00,100,83.17,2,1323.82
1812,626,40,2024-03-03 12:36:00,87,98.33,7,1606.5
1813,1935,17,2024-05-21 18:28:00,46,36.97,27,620.01
1814,541,2,2024-09-26 21:53:00,94,115.59,5,1093.6
1815,98,38,2024-06-17 16:26:00,26,29.77,15,453.56
1816,448,37,2024-12-08 17:41:00,108,150.56,8,1354.68
1817,323,7,2025-05-10 00:57:00,107,119.19,4,1026.47
1818,355,8,2025-03-16 15:48:00,15,15.47,9,262.87
1819,1063,23,2024-04-08 09:40:00,100,130.59,11,1484.39
1820,1640,38,2024-03-08 04:02:00,41,24.97,9,269.21
1821,887,20,2024-07-14 02:09:00,102,117.28,1,1903.41
1822,290,48,2025-03-23 11:06:00,27,35.12,6,538.68
1823,946,22,2025-03-15 12:55:00,55,59.17,12,585.97
1824,1193,22,2024-11-17 21:53:00,70,102.72,13,1819.02
1825,162,37,2024-11-08 06:04:00,43,53.12,9,525.44
1826,1425,21,2024-07-22 12:14:00,20,13.3,11,112.79
1827,420,19,2025-03-31 05:12:00,116,112.13,4,934.59
1828,510,13,2024-06-07 14:18:00,33,27.67,6,402.88
1829,39,20,2024-04-28 21:28:00,101,113.27,12,1791.29
1830,1107,2,2024-01-17 17:50:00,93,82.06,4,1123.47
1831,575,25,2025-01-20 18:03:00,29,40.53,15,586.32
1832,1992,32,2024-08-12 09:04:00,69,57.76,1,636.57
1833,1724,21,2024-01-30 04:14:00,78,102.53,11,1791.45
1834,335,11,2025-02-21 17:39:00,45,44.1,10,432.7
1835,1540,22,2025-01-08 05:12:00,35,25.2,4,358.75
1836,479,1,2024-03-10 00:08:00,52,49.98,3,507.56
1837,1798,1,2024-04-27 00:14:00,35,28.99,14,359.76
1838,1504,45,2024-03-03 21:57:00,64,83.52,11,1447.25
1839,22,29,2025-03-14 13:09:00,109,112.33,11,1742.13
1840,646,16,2025-04-05 23:03:00,32,27.21,11,274.99
1841,161,12,2025-04-11 07:47:00,84,92.44,8,1493.89
1842,350,16,2024-01-15 06:17:00,101,144.04,4,1219.54
1843,1107,19,2024-08-22 02:51:00,84,111.6,0,994.21
1844,1470,11,2025-05-05 05:42:00,112,80.55,1,1354.11
1845,120,29,2025-02-20 23:26:00,116,96.63,14,1478.1
1846,1963,7,2025-03-01 15:41:00,91,111.19,10,1806.66
1847,848,7,2024-11-14 19:59:00,120,91.75,26,779.92
1848,737,41,2024-10-04 07:34:00,66,48.75,15,696.6
1849,696,33,2025-03-22 02:11:00,29,25.66,1,411.24
1850,1198,45,2024-06-24 12:25:00,107,115.6,8,1982.38
1851,1485,48,2024-03-16 07:31:00,41,47.74,14,655.66
1852,1927,5,2025-02-10 05:06:00,26,17.58,1,161.6
1853,938,33,2024-01-22 07:44:00,54,80.15,13,1288.28
1854,1522,40,2024-01-26 21:58:00,19,19.17,1,318.79
1855,993,19,2024-12-21 01:51:00,90,129.54,4,1492.98
1856,1204,40,2024-11-12 08:44:00,55,41.82,10,642.03
1857,1838,49,2024-02-26 15:06:00,32,24.25,15,423.25
1858,1533,17,2024-05-07 07:35:00,68,51.93,0,602.76
1859,593,10,2024-03-14 03:24:00,32,30.05,10,446.27
1860,534,38,2025-03-26 20:24:00,118,172.55,22,2657.34
1861,4,45,2024-10-03 06:12:00,47,40.65,14,681.79
1862,1708,2,2024-06-05 16:53:00,76,79.74,10,647.28
1863,952,2,2025-02-15 05:00:00,120,112.41,12,1760.29
1864,1402,23,2024-02-06 19:49:00,50,38.53,38,499.67
1865,1278,45,2025-04-07 05:25:00,64,74.96,6,719.58
1866,1798,39,2025-01-14 10:26:00,39,32.81,14,564.75
1867,972,21,2025-02-10 05:10:00,55,61.08,0,744.17
1868,1815,26,2024-06-27 17:05:00,28,37.2,4,307.93
1869,756,37,2025-01-06 05:09:00,85,72.87,2,818.02
1870,1771,50,2024-07-29 06:02:00,29,32.84,10,511.47
1871,1436,38,2024-07-24 07:27:00,41,41.69,4,602.73
1872,353,40,2025-01-05 09:42:00,107,156.07,1,1921.95
1873,156,22,2024-12-05 08:39:00,75,46.83,10,420.11
1874,420,47,2024-02-24 07:41:00,78,100.17,1,845.04
1875,1176,35,2025-03-12 07:45:00,119,88.22,2,861.72
1876,311,7,2025-05-01 05:50:00,19,17.76,9,232.9
1877,1868,8,2024-12-30 11:34:00,29,40.1,13,535.65
1878,823,20,2025-04-02 00:06:00,107,120.33,10,1278.08
1879,1101,4,2024-07-18 09:19:00,106,76.34,0,643.23
1880,796,12,2024-10-18 16:58:00,73,72.86,15,761.06
1881,643,34,2024-06-16 23:24:00,91,87.5,12,1355.32
1882,1588,48,2024-03-01 19:27:00,102,73.07,28,1065.73
1883,229,40,2024-03-13 22:59:00,65,86.31,5,755.3
1884,375,2,2024-06-05 22:04:00,15,12.84,8,171.02
1885,1630,8,2024-05-24 23:31:00,75,106.9,3,951.46
1886,1767,40,2024-08-16 04:52:00,107,103.32,8,1421.03
1887,1079,7,2024-11-29 05:32:00,99,77.15,0,661.19
1888,1793,28,2024-08-04 13:01:00,104,126.81,5,1910.05
1889,128,1,2024-06-27 06:47:00,30,32.56,6,437.6
1890,387,7,2024-01-02 10:40:00,15,13.41,5,143.51
1891,1816,34,2025-04-05 07:35:00,100,60.17,11,814.19
1892,332,27,2025-03-07 19:10:00,94,122.25,13,1050.91
1893,816,35,2024-12-23 13:10:00,115,116.34,13,2016.83
1894,1757,15,2024-03-31 17:56:00,36,50.18,12,739.24
1895,1808,14,2024-04-19 15:26:00,105,70.87,10,1016.98
1896,1809,41,2025-05-08 17:58:00,113,144.08,12,1407.71
1897,932,7,2024-05-06 13:35:00,49,71.96,3,576.27
1898,153,13,2024-03-20 21:32:00,111,82.27,7,1247.95
1899,313,7,2024-12-10 17:54:00,75,94.35,7,1084.39
1900,383,30,2025-01-12 19:46:00,119,78.18,40,879.81
1901,1921,49,2025-01-11 22:01:00,61,88.9,15,1149.48
1902,195,42,2024-01-23 13:48:00,90,112.59,5,907.78
1903,1841,35,2024-09-24 03:54:00,93,123.87,7,1945.16
1904,1273,9,2024-08-27 19:28:00,62,43.72,42,653.52
1905,722,38,2024-08-02 18:54:00,78,91.96,44,1372.76
1906,717,43,2024-09-11 05:47:00,96,59.04,4,886.48
1907,772,24,2024-12-22 12:34:00,59,75.95,11,1044.12
1908,193,9,2024-06-14 14:13:00,49,56.6,5,647.18
1909,458,39,2024-05-19 21:27:00,90,105.55,14,1623.54
1910,1816,9,2024-10-23 19:01:00,66,55.53,40,523.49
1911,1265,27,2024-08-04 18:19:00,18,23.18,35,297.73
1912,1152,1,2024-10-10 19:29:00,49,59.65,41,629.25
1913,721,44,2024-11-12 18:18:00,61,51.74,42,514.06
1914,1246,33,2025-03-09 09:07:00,62,62.98,9,1032.18
1915,1063,41,2024-06-24 06:25:00,103,115.71,3,2079.59
1916,600,50,2024-10-26 17:01:00,43,37.02,0,589.48
1917,342,43,2024-11-23 16:51:00,60,83.3,10,1470.12
1918,243,3,2024-03-24 12:08:00,68,43.19,12,470.72
1919,1233,4,2024-01-10 17:11:00,44,47.57,8,551.13
1920,214,50,2024-04-23 00:35:00,79,88.15,6,1476.45
1921,1648,3,2024-06-17 15:19:00,95,126.67,7,1797.26
1922,1510,31,2024-05-14 23:06:00,80,73.03,7,594.88
1923,1896,29,2025-02-07 11:58:00,11,7.07,6,59.81
1924,707,47,2024-07-18 21:25:00,23,26.06,11,376.58
1925,36,23,2024-07-17 09:06:00,81,67.63,6,1099.3
1926,1109,43,2025-03-08 09:27:00,67,74.54,15,1277.6
1927,1869,2,2024-11-30 03:33:00,70,52.21,1,433.99
1928,1293,49,2024-04-14 13:23:00,98,69.64,7,746.11
1929,606,20,2025-05-01 08:08:00,86,97.68,1,1165.71
1930,562,43,2024-06-24 13:35:00,61,81.54,11,786.73
1931,1926,3,2024-07-12 04:50:00,109,77.77,10,1329.99
1932,1252,39,2024-08-11 15:08:00,50,71.96,5,708.26
1933,1752,12,2024-03-04 19:00:00,52,42.24,28,523.6
1934,61,17,2024-09-12 09:30:00,59,51.52,9,764.94
1935,667,24,2024-11-01 07:38:00,65,58.09,3,957.38
1936,1675,15,2024-09-30 07:20:00,10,10.4,2,184.02
1937,589,22,2025-01-08 11:13:00,23,17.24,1,138.49
1938,511,26,2024-03-06 21:11:00,21,30.19,2,522.07
1939,1596,31,2024-05-01 20:09:00,91,134.04,41,1282.83
1940,1582,18,2024-10-01 20:34:00,103,84.64,32,1147.45
1941,1459,44,2024-06-13 17:20:00,31,23.65,9,229.48
1942,1724,23,2024-03-12 22:54:00,50,34.56,3,614.3
1943,672,32,2024-07-07 19:05:00,67,44.21,31,758.75
1944,1084,41,2024-01-25 11:19:00,86,58.78,14,737.16
1945,552,31,2024-04-27 11:40:00,37,34.08,4,374.05
1946,1790,34,2025-01-09 23:54:00,103,89.22,14,820.01
1947,1190,20,2024-12-25 18:29:00,35,29.19,23,244.22
1948,474,32,2024-09-18 17:01:00,38,29.48,6,360.03
1949,1790,5,2024-12-18 06:15:00,115,135.69,5,1665.08
1950,77,33,2024-08-30 16:34:00,32,42.59,2,490.9
1951,357,31,2024-10-05 15:12:00,11,9.42,13,92.69
1952,1402,5,2024-06-09 05:07:00,66,80.68,13,909.03
1953,1354,14,2025-04-19 10:46:00,38,39.31,1,354.39
1954,1157,7,2024-07-01 13:43:00,71,54.61,8,911.64
1955,1017,6,2025-01-11 15:28:00,105,98.81,5,1375.92
1956,815,38,2025-04-22 02:19:00,38,29.98,12,280.78
1957,1239,37,2024-05-11 12:40:00,111,109.56,10,934.17
1958,1204,37,2024-10-26 00:44:00,14,9.81,10,125.54
1959,1183,2,2024-09-29 07:53:00,97,120.08,5,1074.96
1960,175,35,2024-10-31 13:42:00,76,65.47,9,635.19
1961,604,25,2024-05-21 23:32:00,109,116.09,14,1605.34
1962,898,11,2024-10-14 11:52:00,109,152.69,10,2191.27
1963,1170,23,2025-01-21 16:08:00,76,96.35,1,943.41
1964,147,29,2025-01-16 18:29:00,103,111.75,14,1810.35
1965,613,34,2024-10-03 06:40:00,87,123.24,14,2093.49
1966,947,1,2025-04-19 10:48:00,84,90.4,8,1559.8
1967,1661,7,2025-02-08 08:50:00,36,35.38,5,468.1
1968,802,34,2024-02-23 02:11:00,102,81.18,0,819.85
1969,1030,22,2025-01-20 13:54:00,78,54.81,2,755.35
1970,1249,32,2025-03-03 17:05:00,45,65.28,10,898.54
1971,1818,2,2025-01-12 19:42:00,120,176.34,20,2880.33
1972,912,30,2024-10-22 01:23:00,50,36.65,13,632.07
1973,1199,14,2024-04-23 11:05:00,90,121.15,10,1871.18
1974,1103,49,2024-01-11 23:29:00,105,64.12,10,638.1
1975,1379,26,2024-01-11 23:47:00,25,17.74,7,281.58
1976,164,1,2024-05-07 17:08:00,119,132.82,15,1470.81
1977,1324,21,2024-06-27 03:15:00,102,100.36,1,1495.45
1978,672,35,2025-02-12 03:54:00,74,92.16,1,998.47
1979,125,9,2024-06-02 06:45:00,69,54.23,2,925.04
1980,1911,45,2025-02-11 16:31:00,36,33.88,12,318.42
1981,901,6,2024-04-21 22:22:00,75,93.64,12,1281.32
1982,429,23,2024-05-03 19:03:00,100,60.64,31,815.34
1983,1998,49,2025-03-06 13:05:00,56,65.5,9,818.99
1984,505,6,2024-11-29 10:55:00,59,78.96,7,1093.42
1985,1164,12,2024-07-01 11:50:00,24,16.59,9,173.55
1986,1959,44,2024-11-10 01:42:00,27,36.57,7,465.0
1987,373,30,2024-01-15 05:34:00,86,84.25,12,1019.31
1988,703,16,2024-05-31 05:33:00,20,18.8,8,198.61
1989,1674,46,2024-12-15 13:04:00,14,19.66,14,345.8
1990,663,41,2025-04-01 06:21:00,78,108.03,9,1306.73
1991,544,3,2025-05-14 11:07:00,14,10.78,0,100.83
1992,439,1,2024-05-15 04:31:00,63,49.62,4,860.23
1993,1043,7,2024-05-14 20:16:00,96,80.98,17,1076.12
1994,1186,15,2024-10-30 10:50:00,37,53.05,13,729.51
1995,92,27,2024-09-10 12:16:00,98,125.49,0,1718.8
1996,355,33,2024-10-01 08:39:00,75,75.67,8,1264.57
1997,1546,23,2024-02-27 22:15:00,116,156.4,10,2092.07
1998,1829,30,2024-03-10 15:07:00,68,57.07,6,468.7
1999,1983,28,2025-02-16 17:35:00,25,32.75,12,536.82
2000,1681,18,2025-02-01 23:49:00,116,73.27,9,1280.11
2001,1210,33,2025-01-24 16:57:00,18,19.02,6,256.46
2002,908,42,2025-01-17 11:32:00,38,47.84,6,576.33
2003,1559,31,2024-08-18 00:53:00,42,28.76,0,404.09
2004,1276,8,2025-04-27 11:12:00,75,100.75,13,1782.59
2005,382,35,2024-03-06 12:08:00,54,45.26,5,801.05
2006,1893,17,2024-02-04 20:54:00,31,42.66,24,722.85
2007,1252,3,2025-01-05 20:22:00,67,68.05,10,727.14
2008,573,5,2024-01-11 01:45:00,98,102.44,8,921.66
2009,441,11,2024-05-18 11:49:00,40,54.25,2,466.28
2010,989,46,2024-11-11 09:06:00,91,130.24,4,2019.57
2011,1115,30,2024-01-15 18:46:00,104,114.63,19,1770.36
2012,524,37,2024-07-27 06:11:00,32,29.95,15,491.77
2013,1625,10,2024-04-04 09:00:00,43,58.01,6,564.08
2014,205,7,2024-09-30 19:03:00,14,10.82,34,143.46
2015,204,45,2024-07-14 06:03:00,70,42.76,12,533.92
2016,1337,11,2024-01-29 04:49:00,14,8.8,10,138.99
2017,485,26,2025-04-02 13:46:00,27,17.9,11,178.39
2018,1963,35,2024-10-25 00:00:00,53,53.97,10,447.96
2019,197,32,2024-05-04 04:21:00,112,123.96,0,1023.91
2020,945,14,2024-11-11 14:05:00,34,43.43,1,631.62
2021,352,11,2024-02-17 03:13:00,79,105.2,1,1623.49
2022,968,5,2024-12-01 12:31:00,28,21.48,0,344.6
2023,520,21,2025-03-21 22:49:00,45,57.11,3,1027.29
2024,228,37,2024-03-26 17:51:00,18,18.48,0,231.88
2025,628,16,2024-07-27 01:09:00,115,92.35,9,1009.51
2026,1611,9,2024-04-04 11:09:00,21,24.85,0,234.6
2027,371,14,2025-04-11 18:17:00,106,71.45,11,988.4
2028,625,48,2025-02-25 14:51:00,117,120.16,5,1412.87
2029,47,14,2024-12-11 05:26:00,92,106.99,10,956.89
2030,1891,9,2024-08-28 13:05:00,93,94.77,9,1440.69
2031,50,44,2024-03-09 08:22:00,115,140.63,11,1282.47
2032,76,9,2024-02-24 03:36:00,95,66.44,2,644.95
2033,881,35,2025-03-26 12:48:00,99,84.84,13,895.32
2034,1139,28,2025-02-09 16:43:00,63,45.0,14,530.72
2035,121,1,2024-09-13 16:17:00,49,49.52,0,649.29
2036,473,29,2025-02-24 21:35:00,21,31.06,3,426.11
2037,1005,19,2024-11-13 18:08:00,20,19.87,12,168.96
2038,1170,48,2025-01-06 16:59:00,115,148.54,6,1772.14
2039,1971,47,2024-11-16 04:53:00,35,45.74,7,493.35
2040,551,33,2024-08-11 08:28:00,15,15.81,3,161.89
2041,1978,34,2024-07-29 10:17:00,65,49.97,0,483.8
2042,341,13,2025-01-15 23:31:00,97,140.16,4,2335.37
2043,736,22,2024-01-01 06:48:00,37,22.27,0,182.21
2044,1063,25,2024-05-07 09:47:00,101,150.96,14,1568.89
2045,228,40,2024-01-03 00:33:00,76,84.71,2,780.45
2046,244,26,2025-02-12 00:01:00,84,122.59,2,1452.06
2047,1543,48,2024-11-17 04:52:00,40,29.0,15,290.45
2048,936,48,2025-03-01 18:43:00,78,113.14,39,1742.37
2049,1266,3,2024-07-17 00:34:00,111,139.83,9,1878.37
2050,1726,6,2025-04-27 17:27:00,71,106.5,12,1112.87
2051,104,2,2025-04-16 19:52:00,117,172.6,42,1859.47
2052,449,16,2024-08-10 03:56:00,22,27.52,7,482.45
2053,169,7,2024-09-24 02:20:00,21,25.11,11,375.22
2054,676,33,2024-03-13 18:51:00,49,36.02,11,356.28
2055,533,43,2024-01-07 02:23:00,36,32.1,7,345.95
2056,842,2,2024-08-16 10:24:00,83,95.16,8,1030.95
2057,1824,46,2024-05-19 12:27:00,66,48.41,1,433.51
2058,1128,9,2024-05-16 20:46:00,12,15.95,44,272.78
2059,1411,33,2024-03-18 04:41:00,38,40.36,9,713.62
